regionID,solarSystemID,solarSystemName,x,y,z,security
10000001,30000053,Ibaria,-8.50008275831593e+16,4.3133101361465096e+16,-6.686116876340741e+16,0.7309787225
10000001,30000054,Shala,-8.50396054269296e+16,3.325385038557061e+16,-5.78339243559806e+16,0.7155637584000001
10000001,30000055,Zemalu,-7.835300594262328e+16,3.77083035998703e+16,-5.844188531836501e+16,0.7251585253
10000001,30000056,Khankenirdia,-7.64479845926271e+16,4.23233960707872e+16,-7.14953454787194e+16,0.6135958354
10000001,30000057,Nikh,-8.571443260500211e+16,6.648518058094322e+16,-6.10247758950023e+16,0.7741984605
10000001,30000058,Amphar,-8.15062604088121e+16,7.19420585694519e+16,-6.007726418492921e+16,0.702186995
10000001,30000059,Salashayama,-7.846214449583968e+16,7.57217449393156e+16,-5.35018742007935e+16,0.6655862314000001
10000001,30000060,Janus,-6.701972313444771e+16,7.51455064775403e+16,-5.6751705435097896e+16,0.5455705453
10000001,30000061,Agha,-8.55291288051228e+16,6.858591409281499e+16,-6.469072039261261e+16,0.7187826208
10000001,30000062,Iosantin,-6.042634938258661e+16,7.528021707827531e+16,-5.93838021602359e+16,0.4503433501
10000001,30000063,Orva,-5.883133375624849e+16,6.50717915302942e+16,-5.8535541425382296e+16,0.5099495888000001
10000001,30000064,Zet,-6.18991129088736e+16,6.339025069168109e+16,-5.777898723806219e+16,0.5696976612
10000001,30000065,Akhrad,-5.546781009211981e+16,7.5041947502068e+16,-6.5667847016387976e+16,0.3584765248
10000001,30000066,Pirohdim,-6.6053705321788104e+16,6.00166941527125e+16,-6.083033491379999e+16,0.62869609
10000001,30000067,Sharir,-6.0941548092406904e+16,7.79956778516337e+16,-6.567215811774659e+16,0.39684868700000003
10000001,30000068,Usroh,-8.35118643202341e+16,7.863195787983192e+16,-6.373976200845259e+16,0.5974575081
10000001,30000069,Thiarer,-6.00382546012184e+16,5.696031963511279e+16,-6.157440456287178e+16,0.5420327808
10000001,30000070,Gomati,-1.02466093278155e+17,6.17391229871266e+16,-9.280534132105989e+16,0.38742132380000005
10000001,30000071,Jangar,-1.0371110410332898e+17,7.163600238967051e+16,-8.16962063677692e+16,0.5273286254
10000001,30000072,Nakah,-1.1577653114155203e+17,8.17769673427023e+16,-9.822666927400869e+16,0.36386433840000004
10000001,30000073,Irshah,-9.53234439861444e+16,6.08972023736333e+16,-8.945440151234112e+16,0.429506645
10000001,30000074,Hasateem,-1.0912488395015598e+17,6.864747352409679e+16,-9.182298399211046e+16,0.42649641200000005
10000001,30000075,Assah,-1.1565501840286597e+17,7.41121459866317e+16,-1.0318839407144e+17,0.2978021987
10000001,30000076,Tidacha,-9.66661314253909e+16,6.5065656728686024e+16,-5.620877148107919e+16,0.8200990448000001
10000001,30000077,Odlib,-1.00580464528326e+17,6.171174751997439e+16,-5.5983784947667704e+16,0.8245166009
10000001,30000078,Jofan,-1.0734399436971502e+17,6.01532485766348e+16,-5.555955710214329e+16,0.7795482038
10000001,30000079,Milu,-9.606609376746576e+16,6.8304706530540296e+16,-6.004281951344362e+16,0.7696253176000001
10000001,30000080,Yadi,-1.0797771894619598e+17,6.1286366636039896e+16,-6.0141607008473496e+16,0.7502684756999999
10000001,30000081,Buftiar,-1.1228988727166402e+17,6.59240249707374e+16,-5.781937254890559e+16,0.7087412966
10000001,30000082,Jarizza,-9.9552082879405e+16,4.8386295721765896e+16,-6.5266532013842424e+16,0.7654309803
10000001,30000083,Ejahi,-1.06306688887847e+17,5.9731533376764904e+16,-6.5513066698408904e+16,0.7289102352
10000001,30000084,Asghatil,-9.555583148946291e+16,4.33534138656864e+16,-6.140574558794771e+16,0.794778168
10000001,30000085,Bar,-9.844310717281072e+16,5.415422368893959e+16,-7.427213630951669e+16,0.6658381295
10000001,30000086,Sucha,-1.0627609183752995e+17,5.2625499381688e+16,-7.20854219908485e+16,0.6582647871
10000001,30000087,Gelhan,-1.01293245585079e+17,6.26168460097379e+16,-6.9804856608659096e+16,0.7016764276
10000001,30000088,Akeva,-9.470947249503918e+16,6.2114404413655016e+16,-7.38014096288304e+16,0.6648348486
10000001,30000089,Sosa,-8.348691731435482e+16,7.1188199613808616e+16,-9.415697466356181e+16,0.30117902739999997
10000001,30000090,Ilahed,-8.17956633341842e+16,7.52612296266488e+16,-9.070670295464307e+16,0.3159434659
10000001,30000091,Eshwil,-8.868197864579331e+16,8.2300286639161e+16,-9.764279456866802e+16,0.21896847149999998
10000001,30000092,Aranir,-8.422435846081102e+16,6.695473626395872e+16,-1.00539545847313e+17,0.242788607
10000001,30000093,Ishkad,-8.411296136162622e+16,7.73636061816049e+16,-8.61390834679175e+16,0.3660355384
10000001,30000094,Hahyil,-8.895816134967963e+16,6.846221320264888e+16,-1.0426872228720198e+17,0.20811484170000003
10000001,30000095,Asilem,-5.9828504059703304e+16,6.662955260913083e+16,-8.565902832845778e+16,0.2849976955
10000001,30000096,Mahnagh,-6.08738873394272e+16,5.902775812398367e+16,-9.657083106693802e+16,0.205003378
10000001,30000097,Shach,-6.051724667877478e+16,6.089161801771739e+16,-8.389069685437282e+16,0.3260430802
10000001,30000098,Kehrara,-7.366519794654539e+16,7.17009830841758e+16,-8.541062500938771e+16,0.3648440243
10000001,30000099,Arena,-6.854862661989927e+16,7.06345738437482e+16,-7.63250814133721e+16,0.44232988170000004
10000001,30000100,Timeor,-5.6617016616469496e+16,5.505208930139099e+16,-8.217311278462642e+16,0.3141310687
10000001,30000101,Uhtafal,-7.30163698009466e+16,7.183241268363031e+16,-7.397308122514171e+16,0.4996122855
10000001,30000102,Dysa,-6.1365930431327896e+16,7.16858825442681e+16,-8.99731094296644e+16,0.2361953092
10000001,30000103,Serad,-6.923779225697891e+16,6.840866050267401e+16,-7.090626213882209e+16,0.5258363731
10000001,30000104,Mahti,-5.935893240090059e+16,7.59938997795826e+16,-8.711428995939034e+16,0.22828178640000002
10000001,30000105,Abha,-7.743381434471709e+16,8.307859814214232e+16,-7.200329035577401e+16,0.4341013131
10000001,30000106,Shedoo,-8.94335596169336e+16,4.69003731731622e+16,-8.37581120886249e+16,0.5061177385
10000001,30000107,Gamis,-1.0236264891061102e+17,4.0596126609599e+16,-8.25489216623778e+16,0.4739061737
10000001,30000108,Nieril,-1.0109809834874598e+17,3.29218618449338e+16,-8.775332616602598e+16,0.3534402077
10000001,30000109,Berta,-8.537224443426322e+16,3.349755900233661e+16,-7.87140128811779e+16,0.4895572339
10000001,30000110,Bekirdod,-1.0667189657528998e+17,4.6086783476644504e+16,-8.853551154404702e+16,0.4053491153
10000001,30000111,Hothomouh,-1.0169723111660096e+17,3.16926203818261e+16,-8.13410996057737e+16,0.42298102810000004
10000001,30000112,Arnola,-5.3452237678029304e+16,4.20848701775261e+16,-4.1304027925528504e+16,0.4628354025
10000001,30000113,Astabih,-5.15086812595122e+16,3.75306171289699e+16,-3.7584959768268296e+16,0.4088175891
10000001,30000114,Ubtes,-4.99486731023193e+16,2.94307863510707e+16,-3.599227993505981e+16,0.3360732465
10000001,30000115,Bimener,-4.63895240076147e+16,2.627748116242121e+16,-3.936782833537479e+16,0.2700411978
10000001,30000116,Kenobanala,-4.48955948853822e+16,3.2880779275870092e+16,-3.625032805656889e+16,0.28939834940000003
10000001,30000117,Khabi,-4.49160615827613e+16,2.5587659848169604e+16,-4.313485198021831e+16,0.2486186152
10000001,30000118,Uanzin,-5.274137675357919e+16,3.8934512462754216e+16,-4.812184748375878e+16,0.4339720254
10000002,30000119,Itamo,-1.12560103587756e+17,4.792833393195879e+16,1.1197882584297502e+17,0.6717383428
10000002,30000120,Mitsolen,-1.2034252476933198e+17,4.019605873394441e+16,1.1406627447298704e+17,0.633705945
10000002,30000121,Jatate,-1.1323313569943296e+17,4.35358402169136e+16,9.983877849174682e+16,0.637428133
10000002,30000122,Mahtista,-1.1928044148841698e+17,4.19549311655408e+16,1.0798514198610299e+17,0.6582375509
10000002,30000123,Vaankalen,-1.03816549528156e+17,5.4052415728730104e+16,1.03154736580374e+17,0.6471703744
10000002,30000124,Kylmabe,-1.1455264912827002e+17,5.22145252958791e+16,1.16245911522904e+17,0.7319313204000001
10000002,30000125,Ahtulaima,-1.0231424097814704e+17,5.15208739769004e+16,1.1445145595043902e+17,0.6126889152
10000002,30000126,Geras,-1.08837334945851e+17,7.396854850825922e+16,8.89111144306029e+16,0.6501464617
10000002,30000127,Sirseshin,-1.2212990307242802e+17,7.72944502971872e+16,8.374993865204379e+16,0.7479928157
10000002,30000128,Tuuriainas,-1.1295446638745598e+17,8.222339901655371e+16,8.784446991589968e+16,0.6108489266
10000002,30000129,Unpas,-1.2883509326273701e+17,6.475668448608309e+16,9.833812522817349e+16,0.9459645526
10000002,30000130,Shihuken,-1.22231920215349e+17,7.193531188877919e+16,9.557317153454829e+16,0.8745849748000001
10000002,30000131,Nomaa,-1.02548997380213e+17,7.516571480218702e+16,9.434048339735381e+16,0.6069360862
10000002,30000132,Ansila,-1.4190783934953298e+17,5.543072662692601e+16,1.09208016114026e+17,0.9120170098999999
10000002,30000133,Hirtamon,-1.3377230510698998e+17,6.1593299351291896e+16,1.1164175066806798e+17,0.9747262069
10000002,30000134,Hykkota,-1.4670068078835603e+17,5.139226543256319e+16,1.0585358916842098e+17,0.8236534653
10000002,30000135,Outuni,-1.4874779192688704e+17,4.612124852409339e+16,1.0789256365442597e+17,0.7341722992
10000002,30000136,Ohmahailen,-1.4979415366509792e+17,4.290648913110579e+16,1.0494295356199701e+17,0.6638108229
10000002,30000137,Eskunen,-1.53519004289575e+17,4.266169801482779e+16,1.0534291490802802e+17,0.6252939349000001
10000002,30000138,Ikuchi,-1.37996816819161e+17,6.3157462493689e+16,1.1429580016987902e+17,0.9868146226000001
10000002,30000139,Urlen,-1.3937679602288302e+17,7.1476647043998e+16,9.952401657810459e+16,0.9599952107999999
10000002,30000140,Maurasi,-1.2598664692095899e+17,5.85222582205886e+16,1.10028861626783e+17,0.912747593
10000002,30000141,Kisogo,-1.36079097582848e+17,6.745819352038299e+16,8.91820075749524e+16,1.0
10000002,30000142,Jita,-1.2906486173487803e+17,6.075530690996358e+16,1.1746922706009e+17,0.9459131167
10000002,30000143,Niyabainen,-1.44006154015412e+17,6.6582208175810296e+16,1.0790963149708002e+17,0.9639236003
10000002,30000144,Perimeter,-1.4326523308894298e+17,6.49237149289389e+16,1.0417862320674202e+17,0.9531232306
10000002,30000145,New Caldari,-1.3659130942033498e+17,6.8606618110891096e+16,1.1448954225220597e+17,1.0
10000002,30000146,Saisio,-1.0216362462531099e+17,6.8025013230596104e+16,9.88810076840847e+16,0.6524402583
10000002,30000147,Abagawa,-9.3195238525388e+16,5.962607342734509e+16,8.75346665050009e+16,0.6252975239999999
10000002,30000148,Jakanerva,-1.077362089753e+17,6.57371826063481e+16,1.12001668795974e+17,0.7432522649
10000002,30000149,Gekutami,-9.540908482841344e+16,6.7480756886924584e+16,1.11772143099082e+17,0.6991872083
10000002,30000150,Hurtoken,-9.00961082476447e+16,6.42135301427889e+16,8.67274752661209e+16,0.5859779984000001
10000002,30000151,Uoyonen,-9.793089533532382e+16,7.371688269487698e+16,1.1675475393284802e+17,0.6987804104
10000002,30000152,Hampinen,-8.612529677095291e+16,6.383081570251759e+16,9.064080048369677e+16,0.5413266815
10000002,30000153,Poinen,-9.833980258491806e+16,7.835496301233781e+16,9.410614633455141e+16,0.5580525767
10000002,30000154,Liekuri,-9.78916613682364e+16,7.859715257008758e+16,1.0143645361175301e+17,0.6006082952
10000002,30000155,Obanen,-9.226416564907472e+16,8.69101624873192e+16,9.947902221410958e+16,0.5617317332
10000002,30000156,Josameto,-9.21303155086644e+16,7.33225633171401e+16,9.816880045999202e+16,0.5776562929
10000002,30000157,Otela,-8.96204009939061e+16,7.504890431213829e+16,9.350197413897322e+16,0.5319067405
10000002,30000158,Olo,-8.267442915875686e+16,9.177868347820488e+16,1.0019445172953e+17,0.6760405466
10000002,30000159,Ikami,-8.114500333844418e+16,6.3473958676004616e+16,8.48340335643026e+16,0.5320082852
10000002,30000160,Reisen,-7.70534810172306e+16,6.272533822427689e+16,8.21715752075333e+16,0.5185605593
10000002,30000161,Purjola,-7.742772289039893e+16,5.670268011069762e+16,8.61311013087868e+16,0.5205267610000001
10000002,30000162,Maila,-7.505326966156034e+16,5.38248941905358e+16,9.225056287299664e+16,0.4407153812
10000002,30000163,Akora,-6.70751053403745e+16,4.955705429170431e+16,9.4326218506763e+16,0.3246248762
10000002,30000164,Messoya,-5.949979727726361e+16,4.396255189372659e+16,8.56050586334089e+16,0.31508602420000004
10000002,30000165,Ishisomo,-8.1148409550041e+16,8.787667136797739e+16,1.1566544302915995e+17,0.6508315431
10000002,30000166,Airmia,-7.628858418649629e+16,8.30952117184407e+16,1.15923520577851e+17,0.6231131515
10000002,30000167,Sakkikainen,-7.716136155265709e+16,8.478075418500798e+16,1.1898792662449701e+17,0.5948887487
10000002,30000168,Friggi,-7.38757724528421e+16,9.606314266924403e+16,1.200272993755e+17,0.509152956
10000002,30000169,Ihakana,-7.122261312735621e+16,1.0226415651806002e+17,1.21304533109936e+17,0.3808086781
10000002,30000170,Vahunomi,-7.972147170940312e+16,8.608386394168989e+16,1.2382244449757e+17,0.5315917757
10000002,30000171,Otitoh,-6.722726662717601e+16,9.597616104514098e+16,1.1744320595730802e+17,0.4816668913
10000002,30000172,Otomainen,-7.77811670090862e+16,1.0187508674064402e+17,1.18873630934831e+17,0.47915860039999997
10000002,30000173,Vattuolen,-8.794683282966802e+16,7.603892735750258e+16,1.1647044193299797e+17,0.7080730712000001
10000002,30000174,Onuse,-8.50858357384056e+16,6.797616526785751e+16,1.20548162843502e+17,0.7404270629999999
10000002,30000175,Soshin,-8.87445116891967e+16,8.26344732128518e+16,1.1969860362836898e+17,0.6342210277
10000002,30000176,Keikaken,-8.53788729368788e+16,6.92316101315679e+16,1.24052345392799e+17,0.7213192305
10000002,30000177,Ukkalen,-8.447312226447318e+16,6.728069458554901e+16,1.2916004438398896e+17,0.6451198629
10000002,30000178,Akkilen,-8.326018721234622e+16,7.523120460109363e+16,1.2211378426076998e+17,0.6890455732999999
10000002,30000179,Silen,-9.54715222330916e+16,8.89160047923283e+16,1.2299889902865499e+17,0.5222028788
10000002,30000180,Osmon,-7.72172219525185e+16,9.449963201250248e+16,9.8490970700105e+16,0.6802642981
10000002,30000181,Korsiki,-7.07219809380473e+16,9.078872993525962e+16,1.00083466612427e+17,0.6431657594
10000002,30000182,Inaya,-7.99112116768563e+16,1.03825942684023e+17,9.91203253199394e+16,0.5523502238
10000002,30000183,Nuken,-7.618076986261362e+16,9.4917432117309e+16,1.0575396299486496e+17,0.7613056823000001
10000002,30000184,Uminas,-7.65295791790956e+16,1.0037887472953198e+17,9.267426470522368e+16,0.4839091542
10000002,30000185,Airaken,-6.61839947572051e+16,8.670799441989488e+16,9.932167436306042e+16,0.5039918822
10000002,30000186,Oijanen,-6.17518144857817e+16,8.142407532887618e+16,9.82360565874534e+16,0.35196865340000005
10000002,30000187,Wuos,-7.68603421950531e+16,1.04375115228575e+17,1.00137193531918e+17,0.5617738684
10000002,30000188,Hentogaira,-8.73482665376007e+16,7.96533979934042e+16,1.2934399452735302e+17,0.5669582798
10000002,30000189,Kiainti,-8.624891356282792e+16,7.55658172084252e+16,1.33868723702964e+17,0.5285221071
10000002,30000190,Vasala,-9.147283573285837e+16,7.52637941033553e+16,1.3694224486031499e+17,0.49371228289999997
10000002,30000191,Walvalin,-8.712833414534923e+16,7.906553818607269e+16,1.40857078227803e+17,0.37868320710000003
10000002,30000192,Otanuomi,-8.737325768440629e+16,7.5689721980109e+16,1.4270384820888101e+17,0.3722872564
10000002,30000193,Vouskiaho,-9.845732056591109e+16,7.653114531814611e+16,1.3757284278450296e+17,0.5002789625999999
10000002,30000194,Otsela,-8.513208811988202e+16,8.381088189943238e+16,1.3675173242587906e+17,0.38439987600000003
10000002,30000195,Tasti,-5.61066108800702e+16,3.49871547359785e+16,8.273059854571998e+16,0.28229096940000004
10000002,30000196,Otosela,-5.2098566493882216e+16,3.810857988311441e+16,8.310314834809022e+16,0.2381571307
10000002,30000197,Uemon,-4.721638372783739e+16,3.84231145103746e+16,8.133427982570773e+16,0.19744678059999998
10000002,30000198,Paala,-4.228339838183581e+16,3.64502097189847e+16,8.324171421568598e+16,0.1343789522
10000002,30000199,Fuskunen,-4.7004117151051e+16,4.00162549207673e+16,7.79368007190283e+16,0.22463662350000002
10000002,30000200,Akkio,-4.71051668707942e+16,3.02928578727429e+16,8.331726148907131e+16,0.1621514141
10000002,30000201,Uchoshi,-1.0049669232056101e+17,7.375924309980349e+16,1.4112680899339603e+17,0.4741790498
10000002,30000202,Mastakomon,-9.87706331840044e+16,6.875533976481341e+16,1.42214368971923e+17,0.45696610390000003
10000002,30000203,Eruka,-9.52183958299634e+16,6.5356266065741896e+16,1.4337690974773902e+17,0.4172608157
10000002,30000204,Ohkunen,-9.520179882467928e+16,7.14782868866174e+16,1.4582071580066496e+17,0.38488668950000005
10000002,30000205,Obe,-9.284241238059558e+16,7.0825121430840296e+16,1.4777839733012102e+17,0.3469314814
10000002,30000206,Wirashoda,-1.06151172886939e+17,7.835638203399536e+16,1.41377176585695e+17,0.4936357904
10000002,30000207,Osaa,-8.938136291766322e+16,6.46059506133651e+16,1.4710499737698e+17,0.3291989355
10000003,30000208,LZ-6SU,-6.817244990099201e+16,1.0151241860133502e+17,1.61085355413504e+17,-0.1727831272
10000003,30000209,MC6O-F,-6.643849688715731e+16,1.1376117831446102e+17,1.7564147357345997e+17,-0.2804349532
10000003,30000210,U54-1L,-6.908333563953798e+16,9.890401391200992e+16,1.73566053358378e+17,-0.2680697672
10000003,30000211,B-588R,-7.092216760241219e+16,1.02310922201076e+17,1.5633391820650198e+17,-0.1547702256
10000003,30000212,NCGR-Q,-6.690884101294279e+16,1.0888685907867198e+17,1.7321120408568598e+17,-0.2605165326
10000003,30000213,G-LOIT,-6.4939646046543784e+16,1.0543415344929997e+17,1.5973280246718698e+17,-0.1570092989
10000003,30000214,HE-V4V,-6.210410358227681e+16,1.0566428881652798e+17,1.68747212887082e+17,-0.21440293440000002
10000003,30000215,N-HSK0,-9.937419476286896e+16,7.552708105339328e+16,1.9243241971180797e+17,-0.36044045020000004
10000003,30000216,05R-7A,-9.1474049609722e+16,7.70681473600288e+16,1.94554997198436e+17,-0.4017755511
10000003,30000217,7-UH4Z,-9.669304270449902e+16,6.8535502542572696e+16,1.9632313739476202e+17,-0.3638713436
10000003,30000218,5ZO-NZ,-8.93085818116709e+16,6.017436747115879e+16,1.9193074285277696e+17,-0.3034607984
10000003,30000219,FS-RFL,-9.00407333985903e+16,7.55649613639656e+16,1.91193971177706e+17,-0.3708158237
10000003,30000220,Y0-BVN,-1.01434960175277e+17,7.485447798173318e+16,2.0493957281247296e+17,-0.43953725060000004
10000003,30000221,X97D-W,-9.369125062623672e+16,7.659489934287712e+16,1.9862716370322803e+17,-0.4276449021
10000003,30000222,0-R5TS,-6.720104688976179e+16,9.820726062584955e+16,1.6813978897330403e+17,-0.2186268061
10000003,30000223,H-UCD1,-5.754975949296361e+16,9.4083421911377e+16,1.63905404396881e+17,-0.1722287636
10000003,30000224,7-K5EL,-5.329740218412369e+16,8.541391847032562e+16,1.6198169670184797e+17,-0.15050205630000002
10000003,30000225,H-5GUI,-4.85835767630823e+16,8.588768691137822e+16,1.4943431646217203e+17,-0.14051498
10000003,30000226,FH-TTC,-3.4991523177557908e+16,7.65176619642702e+16,1.53562600856128e+17,-0.1375529255
10000003,30000227,FMBR-8,-3.2964150410349104e+16,8.122172763212581e+16,1.5650995240227904e+17,-0.1384410888
10000003,30000228,3HX-DL,-9.723385053501979e+16,1.3287789401241798e+17,2.0679783415956797e+17,-0.4238191363
10000003,30000229,UH-9ZG,-1.0286486281794e+17,1.1689404439375602e+17,2.05097038372556e+17,-0.46258359130000004
10000003,30000230,NFM-0V,-9.466396315305557e+16,1.2297743450738501e+17,2.05484066413894e+17,-0.49912257880000005
10000003,30000231,YXIB-I,-1.00633897174769e+17,1.1743205019205298e+17,2.0870834370373293e+17,-0.5069950556
10000003,30000232,MY-T2P,-1.0389322239655203e+17,1.33504596495765e+17,2.0727385040010006e+17,-0.3770807827
10000003,30000233,FA-DMO,-9.612677289011051e+16,1.4121547818012202e+17,2.1043471182708202e+17,-0.3855828165
10000003,30000234,GEKJ-9,-1.09456397362479e+17,1.2612282805812098e+17,2.0735420168252298e+17,-0.38635375689999996
10000003,30000235,Q-R3GP,-9.340456237107594e+16,1.4229320929122302e+17,2.0484672963492896e+17,-0.3551379998
10000003,30000236,N-5QPW,-8.90111231590603e+16,1.45615391401048e+17,2.11631682561256e+17,-0.3925579007
10000003,30000237,XV-8JQ,-1.0703824457148898e+17,1.3396172238384704e+17,2.1469477173574995e+17,-0.3949292485
10000003,30000238,WBR5-R,-6.986052573107021e+16,1.07517086325633e+17,1.92416661384742e+17,-0.5158034428
10000003,30000239,4GYV-Q,-7.33672463862552e+16,9.414305258681318e+16,1.9678151196028698e+17,-0.5365561447999999
10000003,30000240,4-HWWF,-7.969077902036133e+16,9.80604907314994e+16,1.9196732100494096e+17,-0.4730263529
10000003,30000241,YMJG-4,-8.475436646700909e+16,8.87615000309115e+16,1.9013070344741795e+17,-0.4168935404
10000003,30000242,8TPX-N,-7.37645004195638e+16,1.1009804228610595e+17,1.8762795448357194e+17,-0.43719160890000003
10000003,30000243,PM-DWE,-7.33286966042978e+16,1.0027604703712102e+17,1.8687387954747e+17,-0.4236528689
10000003,30000244,K8X-6B,-9.572588458370082e+16,1.0039140229632002e+17,1.9340958311963696e+17,-0.4302153935
10000003,30000245,X445-5,-1.03272195706387e+17,1.0010635349220602e+17,1.9567420625387392e+17,-0.4137535228
10000003,30000246,KRUN-N,-9.286368832901126e+16,9.456995243935358e+16,1.88053738298371e+17,-0.3866967383
